base,acuracia-teste,precision-covid-teste,recall-covid-teste,f1-covid-teste,precision-non-covid-teste,recall-non-covid-teste,f1-non-covid-teste,conf-matrix-teste,acuracia-val,precision-covid-val,recall-covid-val,f1-covid-val,precision-non-covid-val,recall-non-covid-val,f1-non-covid-val,conf-matrix-val
mobilenet_gauss,0.8542199488491049,0.9834710743801653,0.8178694158075601,0.8930581613508443,0.6442953020134228,0.96,0.7710843373493975,"[[ 96   4]
 [ 53 238]]",0.9387186629526463,0.9357142857142857,0.9097222222222222,0.9225352112676057,0.9406392694063926,0.958139534883721,0.9493087557603686,"[[206   9]
 [ 13 131]]"
mobilenet_gauss,0.8491048593350383,0.9793388429752066,0.8144329896907216,0.8893058161350843,0.6375838926174496,0.95,0.7630522088353413,"[[ 95   5]
 [ 54 237]]",0.935933147632312,0.9230769230769231,0.9166666666666666,0.9198606271777002,0.9444444444444444,0.9488372093023256,0.9466357308584686,"[[204  11]
 [ 12 132]]"
vgg16,0.907928388746803,0.9739776951672863,0.9003436426116839,0.9357142857142857,0.7622950819672131,0.93,0.8378378378378378,"[[ 93   7]
 [ 29 262]]",0.9722222222222222,0.971830985915493,0.9583333333333334,0.965034965034965,0.9724770642201835,0.9814814814814815,0.9769585253456222,"[[106   2]
 [  3  69]]"
vgg16,0.9104859335038363,0.9740740740740741,0.9037800687285223,0.9376114081996434,0.768595041322314,0.93,0.8416289592760182,"[[ 93   7]
 [ 28 263]]",0.9777777777777777,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9814814814814815,0.9814814814814815,0.9814814814814815,"[[106   2]
 [  2  70]]"
vgg16,0.907928388746803,0.9704797047970479,0.9037800687285223,0.9359430604982207,0.7666666666666667,0.92,0.8363636363636363,"[[ 92   8]
 [ 28 263]]",0.9833333333333333,1.0,0.9583333333333334,0.9787234042553191,0.972972972972973,1.0,0.9863013698630138,"[[108   0]
 [  3  69]]"
vgg16,0.9053708439897699,0.9703703703703703,0.9003436426116839,0.9340463458110517,0.7603305785123967,0.92,0.832579185520362,"[[ 92   8]
 [ 29 262]]",0.9666666666666667,0.9852941176470589,0.9305555555555556,0.9571428571428572,0.9553571428571429,0.9907407407407407,0.9727272727272727,"[[107   1]
 [  5  67]]"
vgg16,0.9028132992327366,0.966789667896679,0.9003436426116839,0.9323843416370107,0.7583333333333333,0.91,0.8272727272727273,"[[ 91   9]
 [ 29 262]]",0.9833333333333333,0.9859154929577465,0.9722222222222222,0.979020979020979,0.981651376146789,0.9907407407407407,0.9861751152073732,"[[107   1]
 [  2  70]]"
vgg16,0.9053708439897699,0.9703703703703703,0.9003436426116839,0.9340463458110517,0.7603305785123967,0.92,0.832579185520362,"[[ 92   8]
 [ 29 262]]",0.9722222222222222,0.971830985915493,0.9583333333333334,0.965034965034965,0.9724770642201835,0.9814814814814815,0.9769585253456222,"[[106   2]
 [  3  69]]"
vgg16,0.9104859335038363,0.9740740740740741,0.9037800687285223,0.9376114081996434,0.768595041322314,0.93,0.8416289592760182,"[[ 93   7]
 [ 28 263]]",0.9944444444444445,1.0,0.9861111111111112,0.993006993006993,0.9908256880733946,1.0,0.9953917050691244,"[[108   0]
 [  1  71]]"
vgg16,0.9053708439897699,0.9703703703703703,0.9003436426116839,0.9340463458110517,0.7603305785123967,0.92,0.832579185520362,"[[ 92   8]
 [ 29 262]]",0.9611111111111111,0.9577464788732394,0.9444444444444444,0.951048951048951,0.963302752293578,0.9722222222222222,0.9677419354838711,"[[105   3]
 [  4  68]]"
vgg16,0.9028132992327366,0.966789667896679,0.9003436426116839,0.9323843416370107,0.7583333333333333,0.91,0.8272727272727273,"[[ 91   9]
 [ 29 262]]",0.9833333333333333,0.9726027397260274,0.9861111111111112,0.9793103448275863,0.9906542056074766,0.9814814814814815,0.986046511627907,"[[106   2]
 [  1  71]]"
vgg16,0.9053708439897699,0.9738805970149254,0.8969072164948454,0.9338103756708408,0.7560975609756098,0.93,0.8340807174887893,"[[ 93   7]
 [ 30 261]]",0.9777777777777777,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9814814814814815,0.9814814814814815,0.9814814814814815,"[[106   2]
 [  2  70]]"
vgg16,0.907928388746803,0.9739776951672863,0.9003436426116839,0.9357142857142857,0.7622950819672131,0.93,0.8378378378378378,"[[ 93   7]
 [ 29 262]]",0.9722222222222222,0.935064935064935,1.0,0.9664429530201343,1.0,0.9537037037037037,0.976303317535545,"[[103   5]
 [  0  72]]"
vgg16,0.907928388746803,0.9704797047970479,0.9037800687285223,0.9359430604982207,0.7666666666666667,0.92,0.8363636363636363,"[[ 92   8]
 [ 28 263]]",0.9777777777777777,0.9473684210526315,1.0,0.972972972972973,1.0,0.9629629629629629,0.9811320754716981,"[[104   4]
 [  0  72]]"
vgg16,0.907928388746803,0.9739776951672863,0.9003436426116839,0.9357142857142857,0.7622950819672131,0.93,0.8378378378378378,"[[ 93   7]
 [ 29 262]]",0.9777777777777777,1.0,0.9444444444444444,0.9714285714285714,0.9642857142857143,1.0,0.9818181818181818,"[[108   0]
 [  4  68]]"
vgg16,0.9053708439897699,0.9738805970149254,0.8969072164948454,0.9338103756708408,0.7560975609756098,0.93,0.8340807174887893,"[[ 93   7]
 [ 30 261]]",0.9722222222222222,0.971830985915493,0.9583333333333334,0.965034965034965,0.9724770642201835,0.9814814814814815,0.9769585253456222,"[[106   2]
 [  3  69]]"
vgg16,0.9104859335038363,0.9776119402985075,0.9003436426116839,0.9373881932021467,0.7642276422764228,0.94,0.8430493273542602,"[[ 94   6]
 [ 29 262]]",0.9888888888888889,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9907407407407407,0.9907407407407407,0.9907407407407407,"[[107   1]
 [  1  71]]"
vgg16,0.9028132992327366,0.9702602230483272,0.8969072164948454,0.9321428571428572,0.7540983606557377,0.92,0.8288288288288288,"[[ 92   8]
 [ 30 261]]",0.95,0.9315068493150684,0.9444444444444444,0.9379310344827586,0.9626168224299065,0.9537037037037037,0.958139534883721,"[[103   5]
 [  4  68]]"
vgg16,0.9053708439897699,0.9703703703703703,0.9003436426116839,0.9340463458110517,0.7603305785123967,0.92,0.832579185520362,"[[ 92   8]
 [ 29 262]]",0.9666666666666667,0.9714285714285714,0.9444444444444444,0.9577464788732395,0.9636363636363636,0.9814814814814815,0.9724770642201834,"[[106   2]
 [  4  68]]"
vgg16,0.907928388746803,0.9739776951672863,0.9003436426116839,0.9357142857142857,0.7622950819672131,0.93,0.8378378378378378,"[[ 93   7]
 [ 29 262]]",0.9555555555555556,0.9324324324324325,0.9583333333333334,0.9452054794520548,0.9716981132075472,0.9537037037037037,0.9626168224299064,"[[103   5]
 [  3  69]]"
vgg16,0.9104859335038363,0.9740740740740741,0.9037800687285223,0.9376114081996434,0.768595041322314,0.93,0.8416289592760182,"[[ 93   7]
 [ 28 263]]",0.9777777777777777,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9905660377358491,0.9722222222222222,0.9813084112149533,"[[105   3]
 [  1  71]]"
vgg16,0.9028132992327366,0.9633699633699634,0.9037800687285223,0.9326241134751773,0.7627118644067796,0.9,0.8256880733944953,"[[ 90  10]
 [ 28 263]]",0.9888888888888889,1.0,0.9722222222222222,0.9859154929577464,0.9818181818181818,1.0,0.9908256880733944,"[[108   0]
 [  2  70]]"
vgg16,0.907928388746803,0.9739776951672863,0.9003436426116839,0.9357142857142857,0.7622950819672131,0.93,0.8378378378378378,"[[ 93   7]
 [ 29 262]]",0.9833333333333333,1.0,0.9583333333333334,0.9787234042553191,0.972972972972973,1.0,0.9863013698630138,"[[108   0]
 [  3  69]]"
vgg16,0.9053708439897699,0.9738805970149254,0.8969072164948454,0.9338103756708408,0.7560975609756098,0.93,0.8340807174887893,"[[ 93   7]
 [ 30 261]]",0.9666666666666667,0.9852941176470589,0.9305555555555556,0.9571428571428572,0.9553571428571429,0.9907407407407407,0.9727272727272727,"[[107   1]
 [  5  67]]"
vgg16,0.9053708439897699,0.9703703703703703,0.9003436426116839,0.9340463458110517,0.7603305785123967,0.92,0.832579185520362,"[[ 92   8]
 [ 29 262]]",0.9888888888888889,0.972972972972973,1.0,0.9863013698630138,1.0,0.9814814814814815,0.9906542056074767,"[[106   2]
 [  0  72]]"
vgg16,0.907928388746803,0.9739776951672863,0.9003436426116839,0.9357142857142857,0.7622950819672131,0.93,0.8378378378378378,"[[ 93   7]
 [ 29 262]]",0.9833333333333333,0.96,1.0,0.9795918367346939,1.0,0.9722222222222222,0.9859154929577464,"[[105   3]
 [  0  72]]"
vgg16,0.9053708439897699,0.9703703703703703,0.9003436426116839,0.9340463458110517,0.7603305785123967,0.92,0.832579185520362,"[[ 92   8]
 [ 29 262]]",0.9720670391061452,0.9583333333333334,0.971830985915493,0.965034965034965,0.9813084112149533,0.9722222222222222,0.9767441860465117,"[[105   3]
 [  2  69]]"
vgg16,0.9053708439897699,0.9703703703703703,0.9003436426116839,0.9340463458110517,0.7603305785123967,0.92,0.832579185520362,"[[ 92   8]
 [ 29 262]]",0.9720670391061452,0.9459459459459459,0.9859154929577465,0.9655172413793103,0.9904761904761905,0.9629629629629629,0.9765258215962442,"[[104   4]
 [  1  70]]"
vgg16,0.9053708439897699,0.9703703703703703,0.9003436426116839,0.9340463458110517,0.7603305785123967,0.92,0.832579185520362,"[[ 92   8]
 [ 29 262]]",0.9832402234636871,0.9859154929577465,0.9722222222222222,0.979020979020979,0.9814814814814815,0.9906542056074766,0.986046511627907,"[[106   1]
 [  2  70]]"
vgg16,0.9104859335038363,0.9740740740740741,0.9037800687285223,0.9376114081996434,0.768595041322314,0.93,0.8416289592760182,"[[ 93   7]
 [ 28 263]]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[107   0]
 [  0  72]]"
vgg16,0.907928388746803,0.9739776951672863,0.9003436426116839,0.9357142857142857,0.7622950819672131,0.93,0.8378378378378378,"[[ 93   7]
 [ 29 262]]",0.994413407821229,1.0,0.9861111111111112,0.993006993006993,0.9907407407407407,1.0,0.9953488372093023,"[[107   0]
 [  1  71]]"
vgg16,0.9104859335038363,0.9740740740740741,0.9037800687285223,0.9376114081996434,0.768595041322314,0.93,0.8416289592760182,"[[ 93   7]
 [ 28 263]]",0.9832402234636871,0.9726027397260274,0.9861111111111112,0.9793103448275863,0.9905660377358491,0.9813084112149533,0.9859154929577464,"[[105   2]
 [  1  71]]"
vgg16_gauss,0.9053708439897699,0.9703703703703703,0.9003436426116839,0.9340463458110517,0.7603305785123967,0.92,0.832579185520362,"[[ 92   8]
 [ 29 262]]",0.9666666666666667,0.9714285714285714,0.9444444444444444,0.9577464788732395,0.9636363636363636,0.9814814814814815,0.9724770642201834,"[[212   4]
 [  8 136]]"
vgg16_gauss,0.9002557544757033,0.9701492537313433,0.8934707903780069,0.930232558139535,0.7479674796747967,0.92,0.8251121076233183,"[[ 92   8]
 [ 31 260]]",0.9694444444444444,0.9716312056737588,0.9513888888888888,0.9614035087719298,0.9680365296803652,0.9814814814814815,0.9747126436781608,"[[212   4]
 [  7 137]]"
